transaction_id,date_key,product_id,region_id,channel_id,customer_id,quantity,unit_price,unit_cost,gross_revenue,discount_amt,net_revenue,total_cost,gross_profit
6314,20250410,3,4,1,29,2,599.0,280.0,1198.0,11.98,1186.02,560.0,626.02
6315,20250804,2,3,1,58,3,1899.0,980.0,5697.0,136.73,5560.27,2940.0,2620.27
6316,20250601,2,1,2,6,3,1899.0,980.0,5697.0,244.97,5452.03,2940.0,2512.03
6317,20250107,9,2,1,32,3,149.0,12.0,447.0,13.41,433.59,36.0,397.59
6318,20241016,12,3,1,53,4,179.0,22.0,716.0,31.5,684.5,88.0,596.5
6319,20240913,8,4,2,44,3,59.0,5.0,177.0,7.79,169.21,15.0,154.21
6320,20250925,1,1,1,26,2,1199.0,620.0,2398.0,129.49,2268.51,1240.0,1028.51
6321,20241026,8,1,3,1,7,59.0,5.0,413.0,47.91,365.09,35.0,330.09
6322,20240803,1,3,2,13,2,1199.0,620.0,2398.0,131.89,2266.11,1240.0,1026.11
6323,20250201,5,2,3,12,21,329.0,110.0,6909.0,1229.8,5679.2,2310.0,3369.2
6324,20250419,9,1,2,1,2,149.0,12.0,298.0,14.01,283.99,24.0,259.99
6325,20240518,9,4,2,44,1,149.0,12.0,149.0,5.36,143.64,12.0,131.64
6326,20251222,1,1,2,46,3,1199.0,620.0,3597.0,187.04,3409.96,1860.0,1549.96
6327,20241005,10,3,2,43,1,89.0,6.0,89.0,4.9,84.1,6.0,78.1
6328,20250215,11,4,3,9,30,119.0,18.0,3570.0,381.99,3188.01,540.0,2648.01
6329,20250627,1,5,1,5,1,1199.0,620.0,1199.0,26.38,1172.62,620.0,552.62
6330,20251008,4,2,1,27,2,129.0,38.0,258.0,3.61,254.39,76.0,178.39
6331,20240526,4,3,1,13,1,129.0,38.0,129.0,3.74,125.26,38.0,87.26
6332,20241120,10,3,2,53,2,89.0,6.0,178.0,9.61,168.39,12.0,156.39
6333,20240526,7,2,3,32,33,99.0,8.0,3267.0,574.99,2692.01,264.0,2428.01
6334,20251018,8,1,2,21,3,59.0,5.0,177.0,9.03,167.97,15.0,152.97
6335,20240113,10,1,2,46,1,89.0,6.0,89.0,5.25,83.75,6.0,77.75
6336,20240726,6,1,3,26,45,49.0,14.0,2205.0,211.68,1993.32,630.0,1363.32
6337,20241009,3,3,1,38,4,599.0,280.0,2396.0,67.09,2328.91,1120.0,1208.91
6338,20241003,1,1,1,26,2,1199.0,620.0,2398.0,40.77,2357.23,1240.0,1117.23
6339,20250920,2,2,1,22,2,1899.0,980.0,3798.0,182.3,3615.7,1960.0,1655.7
6340,20240219,5,4,2,19,1,329.0,110.0,329.0,3.29,325.71,110.0,215.71
6341,20250202,4,1,2,31,1,129.0,38.0,129.0,3.35,125.65,38.0,87.65
6342,20240310,6,2,1,27,1,49.0,14.0,49.0,2.69,46.31,14.0,32.31
6343,20250727,5,3,2,38,2,329.0,110.0,658.0,7.24,650.76,220.0,430.76
6344,20240607,12,1,1,51,2,179.0,22.0,358.0,4.65,353.35,44.0,309.35
6345,20240521,2,3,2,53,3,1899.0,980.0,5697.0,102.55,5594.45,2940.0,2654.45
6346,20251202,11,1,1,26,1,119.0,18.0,119.0,1.31,117.69,18.0,99.69
6347,20240412,7,2,3,32,17,99.0,8.0,1683.0,159.88,1523.12,136.0,1387.12
6348,20251003,10,3,1,13,3,89.0,6.0,267.0,9.08,257.92,18.0,239.92
6349,20240114,4,3,2,18,1,129.0,38.0,129.0,5.8,123.2,38.0,85.2
6350,20240413,5,5,3,5,15,329.0,110.0,4935.0,863.63,4071.37,1650.0,2421.37
6351,20250621,3,3,2,48,3,599.0,280.0,1797.0,12.58,1784.42,840.0,944.42
6352,20251119,6,1,2,11,1,49.0,14.0,49.0,0.83,48.17,14.0,34.17
6353,20240708,6,1,2,16,3,49.0,14.0,147.0,2.65,144.35,42.0,102.35
6354,20251222,9,1,1,56,4,149.0,12.0,596.0,30.99,565.01,48.0,517.01
6355,20250213,10,1,1,56,1,89.0,6.0,89.0,0.62,88.38,6.0,82.38
6356,20240408,6,1,3,46,13,49.0,14.0,637.0,68.16,568.84,182.0,386.84
6357,20250328,7,3,2,23,2,99.0,8.0,198.0,3.56,194.44,16.0,178.44
6358,20240714,4,1,1,51,1,129.0,38.0,129.0,5.8,123.2,38.0,85.2
6359,20250315,5,1,2,26,3,329.0,110.0,987.0,28.62,958.38,330.0,628.38
6360,20251225,3,1,2,26,1,599.0,280.0,599.0,5.99,593.01,280.0,313.01
6361,20240505,7,4,3,54,14,99.0,8.0,1386.0,221.76,1164.24,112.0,1052.24
6362,20251023,11,4,2,24,3,119.0,18.0,357.0,15.71,341.29,54.0,287.29
6363,20240403,12,3,3,48,47,179.0,22.0,8413.0,1472.27,6940.73,1034.0,5906.73
6364,20240326,7,3,2,58,2,99.0,8.0,198.0,6.53,191.47,16.0,175.47
6365,20250907,3,3,2,33,3,599.0,280.0,1797.0,79.07,1717.93,840.0,877.93
6366,20250213,9,1,2,11,1,149.0,12.0,149.0,0.6,148.4,12.0,136.4
6367,20240628,6,3,3,3,50,49.0,14.0,2450.0,274.4,2175.6,700.0,1475.6
6368,20241210,11,4,1,39,4,119.0,18.0,476.0,8.09,467.91,72.0,395.91
6369,20240411,10,1,2,21,3,89.0,6.0,267.0,9.35,257.65,18.0,239.65
6370,20241210,8,1,2,31,1,59.0,5.0,59.0,1.65,57.35,5.0,52.35
6371,20240607,4,2,2,22,2,129.0,38.0,258.0,6.45,251.55,76.0,175.55
6372,20251215,2,2,3,17,16,1899.0,980.0,30384.0,3554.93,26829.07,15680.0,11149.07
6373,20241009,8,2,1,2,2,59.0,5.0,118.0,2.01,115.99,10.0,105.99
6374,20241226,11,1,1,41,3,119.0,18.0,357.0,14.28,342.72,54.0,288.72
6375,20250418,9,5,1,10,4,149.0,12.0,596.0,14.9,581.1,48.0,533.1
6376,20240126,7,1,2,26,3,99.0,8.0,297.0,11.58,285.42,24.0,261.42
6377,20241104,8,2,3,7,21,59.0,5.0,1239.0,185.85,1053.15,105.0,948.15
6378,20250305,11,2,2,27,3,119.0,18.0,357.0,7.85,349.15,54.0,295.15
6379,20250410,9,1,3,11,48,149.0,12.0,7152.0,1044.19,6107.81,576.0,5531.81
6380,20251121,1,1,2,21,1,1199.0,620.0,1199.0,55.15,1143.85,620.0,523.85
6381,20241122,11,2,2,22,2,119.0,18.0,238.0,6.19,231.81,36.0,195.81
6382,20240225,9,5,1,55,4,149.0,12.0,596.0,23.84,572.16,48.0,524.16
6383,20241116,7,5,2,50,3,99.0,8.0,297.0,14.55,282.45,24.0,258.45
6384,20251214,5,1,2,16,3,329.0,110.0,987.0,14.8,972.2,330.0,642.2
6385,20240702,3,4,1,39,2,599.0,280.0,1198.0,1.2,1196.8,560.0,636.8
6386,20240519,9,4,3,39,45,149.0,12.0,6705.0,1092.91,5612.09,540.0,5072.09
6387,20240812,8,3,2,53,1,59.0,5.0,59.0,1.83,57.17,5.0,52.17
6388,20250219,6,1,1,26,1,49.0,14.0,49.0,2.45,46.55,14.0,32.55
6389,20250404,4,2,1,12,2,129.0,38.0,258.0,8.0,250.0,76.0,174.0
6390,20241126,2,2,1,52,2,1899.0,980.0,3798.0,98.75,3699.25,1960.0,1739.25
6391,20240412,4,1,2,11,1,129.0,38.0,129.0,1.55,127.45,38.0,89.45
6392,20240806,7,2,2,42,3,99.0,8.0,297.0,4.75,292.25,24.0,268.25
6393,20250828,8,1,2,1,2,59.0,5.0,118.0,0.71,117.29,10.0,107.29
6394,20240103,4,2,3,7,34,129.0,38.0,4386.0,653.51,3732.49,1292.0,2440.49
6395,20240307,10,3,3,48,48,89.0,6.0,4272.0,346.03,3925.97,288.0,3637.97
6396,20251122,8,4,1,29,4,59.0,5.0,236.0,8.73,227.27,20.0,207.27
6397,20240910,8,3,1,3,4,59.0,5.0,236.0,9.91,226.09,20.0,206.09
6398,20251213,1,2,2,22,3,1199.0,620.0,3597.0,43.16,3553.84,1860.0,1693.84
6399,20240118,7,2,1,27,4,99.0,8.0,396.0,22.18,373.82,32.0,341.82
6400,20241226,5,2,2,22,3,329.0,110.0,987.0,31.58,955.42,330.0,625.42
6401,20251110,1,4,1,9,3,1199.0,620.0,3597.0,125.9,3471.1,1860.0,1611.1
6402,20250708,5,4,3,59,47,329.0,110.0,15463.0,1639.08,13823.92,5170.0,8653.92
6403,20250428,5,2,3,52,15,329.0,110.0,4935.0,873.5,4061.5,1650.0,2411.5
6404,20250517,10,1,2,11,1,89.0,6.0,89.0,1.42,87.58,6.0,81.58
6405,20240310,8,2,3,17,10,59.0,5.0,590.0,87.91,502.09,50.0,452.09
6406,20241106,7,3,2,8,2,99.0,8.0,198.0,8.71,189.29,16.0,173.29
6407,20240304,2,5,1,5,4,1899.0,980.0,7596.0,394.99,7201.01,3920.0,3281.01
6408,20250404,5,2,1,7,3,329.0,110.0,987.0,47.38,939.62,330.0,609.62
6409,20240612,7,1,2,56,3,99.0,8.0,297.0,4.16,292.84,24.0,268.84
6410,20240810,3,4,1,14,4,599.0,280.0,2396.0,67.09,2328.91,1120.0,1208.91
6411,20241204,4,4,2,14,1,129.0,38.0,129.0,6.06,122.94,38.0,84.94
6412,20250914,10,1,1,31,3,89.0,6.0,267.0,0.53,266.47,18.0,248.47
6413,20250428,7,3,2,43,1,99.0,8.0,99.0,4.75,94.25,8.0,86.25
6414,20250601,7,3,1,3,3,99.0,8.0,297.0,2.38,294.62,24.0,270.62
6415,20240409,11,5,2,25,3,119.0,18.0,357.0,10.0,347.0,54.0,293.0
6416,20241121,8,3,2,13,1,59.0,5.0,59.0,1.3,57.7,5.0,52.7
6417,20241108,5,3,2,28,2,329.0,110.0,658.0,0.0,658.0,220.0,438.0
6418,20240318,11,1,3,51,21,119.0,18.0,2499.0,349.86,2149.14,378.0,1771.14
6419,20251017,7,2,1,32,3,99.0,8.0,297.0,9.21,287.79,24.0,263.79
6420,20251002,4,2,2,32,1,129.0,38.0,129.0,6.58,122.42,38.0,84.42
6421,20240717,9,1,1,16,3,149.0,12.0,447.0,8.49,438.51,36.0,402.51
6422,20241228,9,2,2,27,2,149.0,12.0,298.0,1.19,296.81,24.0,272.81
6423,20250601,7,2,2,2,1,99.0,8.0,99.0,5.74,93.26,8.0,85.26
6424,20241123,5,4,1,24,4,329.0,110.0,1316.0,40.8,1275.2,440.0,835.2
6425,20250511,9,1,1,36,4,149.0,12.0,596.0,25.03,570.97,48.0,522.97
6426,20250719,1,5,1,35,4,1199.0,620.0,4796.0,67.14,4728.86,2480.0,2248.86
6427,20250305,4,2,3,37,31,129.0,38.0,3999.0,479.88,3519.12,1178.0,2341.12
6428,20240706,10,2,2,42,2,89.0,6.0,178.0,0.71,177.29,12.0,165.29
6429,20240614,1,4,2,59,2,1199.0,620.0,2398.0,47.96,2350.04,1240.0,1110.04
6430,20240317,6,4,3,44,50,49.0,14.0,2450.0,389.55,2060.45,700.0,1360.45
6431,20250106,10,1,1,21,3,89.0,6.0,267.0,6.68,260.32,18.0,242.32
6432,20241123,4,1,1,46,3,129.0,38.0,387.0,0.39,386.61,114.0,272.61
6433,20240910,9,4,3,59,7,149.0,12.0,1043.0,143.93,899.07,84.0,815.07
6434,20240328,11,1,1,16,3,119.0,18.0,357.0,14.28,342.72,54.0,288.72
6435,20240901,10,2,1,12,4,89.0,6.0,356.0,2.85,353.15,24.0,329.15
6436,20250128,3,1,1,26,2,599.0,280.0,1198.0,4.79,1193.21,560.0,633.21
6437,20251217,1,5,3,45,36,1199.0,620.0,43164.0,7467.37,35696.63,22320.0,13376.63
6438,20250720,10,1,3,11,48,89.0,6.0,4272.0,751.87,3520.13,288.0,3232.13
6439,20250810,12,1,2,1,1,179.0,22.0,179.0,2.33,176.67,22.0,154.67
6440,20240428,4,1,3,41,5,129.0,38.0,645.0,114.81,530.19,190.0,340.19
6441,20251210,2,3,1,58,1,1899.0,980.0,1899.0,64.57,1834.43,980.0,854.43
6442,20241005,11,1,1,41,4,119.0,18.0,476.0,3.81,472.19,72.0,400.19
6443,20241017,6,2,2,2,1,49.0,14.0,49.0,2.3,46.7,14.0,32.7
6444,20241104,9,1,1,31,2,149.0,12.0,298.0,6.26,291.74,24.0,267.74
6445,20241123,5,1,2,46,3,329.0,110.0,987.0,36.52,950.48,330.0,620.48
6446,20240115,4,5,2,55,1,129.0,38.0,129.0,7.48,121.52,38.0,83.52
6447,20250807,5,1,1,26,1,329.0,110.0,329.0,17.11,311.89,110.0,201.89
6448,20251116,1,2,1,47,1,1199.0,620.0,1199.0,0.0,1199.0,620.0,579.0
6449,20240927,4,3,1,58,1,129.0,38.0,129.0,0.65,128.35,38.0,90.35
6450,20250412,7,1,1,21,1,99.0,8.0,99.0,1.78,97.22,8.0,89.22
6451,20251019,4,2,1,22,3,129.0,38.0,387.0,17.8,369.2,114.0,255.2
6452,20241227,4,1,2,31,1,129.0,38.0,129.0,3.74,125.26,38.0,87.26
6453,20250919,8,2,1,42,2,59.0,5.0,118.0,6.25,111.75,10.0,101.75
6454,20241010,3,3,1,38,4,599.0,280.0,2396.0,86.26,2309.74,1120.0,1189.74
6455,20240322,11,3,1,43,2,119.0,18.0,238.0,10.95,227.05,36.0,191.05
6456,20250915,4,3,2,13,1,129.0,38.0,129.0,0.26,128.74,38.0,90.74
6457,20240523,1,2,2,52,1,1199.0,620.0,1199.0,29.98,1169.02,620.0,549.02
6458,20240316,4,1,2,51,1,129.0,38.0,129.0,6.97,122.03,38.0,84.03
6459,20251228,8,1,3,6,11,59.0,5.0,649.0,70.74,578.26,55.0,523.26
6460,20241013,7,2,1,12,4,99.0,8.0,396.0,6.34,389.66,32.0,357.66
6461,20241119,6,5,3,35,33,49.0,14.0,1617.0,185.96,1431.04,462.0,969.04
6462,20250314,10,3,1,38,4,89.0,6.0,356.0,14.24,341.76,24.0,317.76
6463,20240406,4,3,1,8,1,129.0,38.0,129.0,5.68,123.32,38.0,85.32
6464,20241226,4,1,1,41,2,129.0,38.0,258.0,3.87,254.13,76.0,178.13
6465,20251109,4,1,2,51,2,129.0,38.0,258.0,0.77,257.23,76.0,181.23
6466,20250306,2,5,2,60,3,1899.0,980.0,5697.0,148.12,5548.88,2940.0,2608.88
6467,20250114,5,1,2,41,2,329.0,110.0,658.0,4.61,653.39,220.0,433.39
6468,20240102,3,4,3,4,12,599.0,280.0,7188.0,912.88,6275.12,3360.0,2915.12
6469,20250510,10,2,1,27,3,89.0,6.0,267.0,5.07,261.93,18.0,243.93
6470,20250415,4,1,2,41,1,129.0,38.0,129.0,5.16,123.84,38.0,85.84
6471,20240814,3,3,1,23,1,599.0,280.0,599.0,5.39,593.61,280.0,313.61
6472,20240409,2,1,1,11,2,1899.0,980.0,3798.0,110.14,3687.86,1960.0,1727.86
6473,20250928,1,1,1,21,3,1199.0,620.0,3597.0,71.94,3525.06,1860.0,1665.06
6474,20241206,4,2,2,32,3,129.0,38.0,387.0,22.83,364.17,114.0,250.17
6475,20240119,10,1,2,36,2,89.0,6.0,178.0,5.87,172.13,12.0,160.13
6476,20241217,2,3,2,8,3,1899.0,980.0,5697.0,176.61,5520.39,2940.0,2580.39
6477,20241103,5,3,2,3,2,329.0,110.0,658.0,30.93,627.07,220.0,407.07
6478,20251004,1,1,2,11,1,1199.0,620.0,1199.0,52.76,1146.24,620.0,526.24
6479,20251101,9,1,1,1,1,149.0,12.0,149.0,3.28,145.72,12.0,133.72
6480,20251005,7,1,1,11,4,99.0,8.0,396.0,1.19,394.81,32.0,362.81
6481,20240127,10,3,2,48,3,89.0,6.0,267.0,15.22,251.78,18.0,233.78
6482,20250503,12,3,1,53,3,179.0,22.0,537.0,5.37,531.63,66.0,465.63
6483,20251126,7,1,2,56,3,99.0,8.0,297.0,15.44,281.56,24.0,257.56
6484,20251009,9,5,2,30,1,149.0,12.0,149.0,8.2,140.8,12.0,128.8
6485,20241105,5,2,1,52,1,329.0,110.0,329.0,3.95,325.05,110.0,215.05
6486,20240421,7,1,1,41,4,99.0,8.0,396.0,14.65,381.35,32.0,349.35
6487,20251112,4,2,3,12,35,129.0,38.0,4515.0,623.07,3891.93,1330.0,2561.93
6488,20241223,8,3,3,3,35,59.0,5.0,2065.0,268.45,1796.55,175.0,1621.55
6489,20250422,1,4,2,44,2,1199.0,620.0,2398.0,71.94,2326.06,1240.0,1086.06
6490,20250903,7,4,3,39,46,99.0,8.0,4554.0,687.65,3866.35,368.0,3498.35
6491,20250804,7,4,1,44,2,99.0,8.0,198.0,0.79,197.21,16.0,181.21
6492,20251226,10,1,1,16,3,89.0,6.0,267.0,7.48,259.52,18.0,241.52
6493,20250907,5,4,1,29,4,329.0,110.0,1316.0,13.16,1302.84,440.0,862.84
6494,20251202,7,3,1,33,4,99.0,8.0,396.0,11.09,384.91,32.0,352.91
6495,20241102,11,2,1,47,4,119.0,18.0,476.0,6.19,469.81,72.0,397.81
6496,20250901,5,3,1,13,2,329.0,110.0,658.0,36.85,621.15,220.0,401.15
6497,20251107,8,4,1,59,3,59.0,5.0,177.0,6.9,170.1,15.0,155.1
6498,20240509,1,1,1,41,3,1199.0,620.0,3597.0,57.55,3539.45,1860.0,1679.45
6499,20240109,7,2,3,47,38,99.0,8.0,3762.0,556.78,3205.22,304.0,2901.22
6500,20240320,3,3,2,38,1,599.0,280.0,599.0,14.38,584.62,280.0,304.62
6501,20250919,6,2,2,12,1,49.0,14.0,49.0,0.93,48.07,14.0,34.07
6502,20250723,4,1,2,56,1,129.0,38.0,129.0,6.32,122.68,38.0,84.68
6503,20240610,5,1,1,51,2,329.0,110.0,658.0,27.64,630.36,220.0,410.36
6504,20250113,11,2,1,7,3,119.0,18.0,357.0,20.35,336.65,54.0,282.65
6505,20250407,4,2,2,52,2,129.0,38.0,258.0,14.19,243.81,76.0,167.81
6506,20240515,1,4,3,54,32,1199.0,620.0,38368.0,5448.26,32919.74,19840.0,13079.74
6507,20241002,11,1,1,56,4,119.0,18.0,476.0,0.48,475.52,72.0,403.52
6508,20240316,3,3,3,8,47,599.0,280.0,28153.0,4504.48,23648.52,13160.0,10488.52
6509,20250701,5,2,1,2,3,329.0,110.0,987.0,23.69,963.31,330.0,633.31
6510,20250426,4,3,2,38,2,129.0,38.0,258.0,10.06,247.94,76.0,171.94
6511,20250823,11,2,3,22,29,119.0,18.0,3451.0,583.22,2867.78,522.0,2345.78
6512,20241117,1,3,2,33,3,1199.0,620.0,3597.0,143.88,3453.12,1860.0,1593.12
6513,20251206,4,1,2,1,1,129.0,38.0,129.0,2.58,126.42,38.0,88.42
6514,20241212,4,1,1,56,1,129.0,38.0,129.0,4.13,124.87,38.0,86.87
6515,20241227,6,1,2,11,3,49.0,14.0,147.0,0.0,147.0,42.0,105.0
6516,20241018,4,2,2,57,3,129.0,38.0,387.0,13.55,373.45,114.0,259.45
6517,20250917,3,3,2,8,3,599.0,280.0,1797.0,91.65,1705.35,840.0,865.35
6518,20250903,2,2,2,47,3,1899.0,980.0,5697.0,39.88,5657.12,2940.0,2717.12
6519,20240927,3,3,2,23,1,599.0,280.0,599.0,34.74,564.26,280.0,284.26
6520,20251127,5,2,2,17,1,329.0,110.0,329.0,4.93,324.07,110.0,214.07
6521,20241209,3,2,2,52,2,599.0,280.0,1198.0,39.53,1158.47,560.0,598.47
6522,20240320,7,3,2,13,1,99.0,8.0,99.0,5.84,93.16,8.0,85.16
6523,20240621,6,1,1,11,2,49.0,14.0,98.0,0.78,97.22,28.0,69.22
6524,20251206,1,2,3,12,40,1199.0,620.0,47960.0,4508.24,43451.76,24800.0,18651.76
6525,20240927,4,1,1,51,2,129.0,38.0,258.0,4.39,253.61,76.0,177.61
6526,20240808,3,5,2,50,3,599.0,280.0,1797.0,3.59,1793.41,840.0,953.41
6527,20240424,5,4,3,34,48,329.0,110.0,15792.0,2337.22,13454.78,5280.0,8174.78
6528,20240420,4,1,2,26,3,129.0,38.0,387.0,1.94,385.06,114.0,271.06
6529,20240319,3,3,1,3,2,599.0,280.0,1198.0,46.72,1151.28,560.0,591.28
6530,20240920,5,1,3,56,41,329.0,110.0,13489.0,2333.6,11155.4,4510.0,6645.4
6531,20240912,5,2,1,42,1,329.0,110.0,329.0,4.61,324.39,110.0,214.39
6532,20240913,10,2,2,22,3,89.0,6.0,267.0,9.61,257.39,18.0,239.39
6533,20250517,9,2,1,42,1,149.0,12.0,149.0,6.56,142.44,12.0,130.44
6534,20240710,6,3,1,18,1,49.0,14.0,49.0,2.65,46.35,14.0,32.35
6535,20240819,8,4,2,34,3,59.0,5.0,177.0,3.72,173.28,15.0,158.28
6536,20250723,10,1,3,36,49,89.0,6.0,4361.0,462.27,3898.73,294.0,3604.73
6537,20250708,3,3,2,53,2,599.0,280.0,1198.0,35.94,1162.06,560.0,602.06
6538,20250916,6,1,1,36,3,49.0,14.0,147.0,2.5,144.5,42.0,102.5
6539,20240915,6,1,3,16,43,49.0,14.0,2107.0,292.87,1814.13,602.0,1212.13
6540,20250507,1,1,1,1,2,1199.0,620.0,2398.0,21.58,2376.42,1240.0,1136.42
6541,20251020,4,1,1,56,3,129.0,38.0,387.0,3.1,383.9,114.0,269.9
6542,20250515,4,2,1,52,2,129.0,38.0,258.0,1.29,256.71,76.0,180.71
6543,20240328,9,3,1,23,1,149.0,12.0,149.0,6.85,142.15,12.0,130.15
6544,20251221,4,2,2,32,1,129.0,38.0,129.0,1.29,127.71,38.0,89.71
6545,20240221,12,1,3,26,44,179.0,22.0,7876.0,1228.66,6647.34,968.0,5679.34
6546,20241107,1,3,1,23,2,1199.0,620.0,2398.0,19.18,2378.82,1240.0,1138.82
6547,20250818,12,2,1,22,2,179.0,22.0,358.0,7.88,350.12,44.0,306.12
6548,20241005,6,2,1,22,3,49.0,14.0,147.0,2.06,144.94,42.0,102.94
6549,20240518,8,1,1,6,4,59.0,5.0,236.0,13.92,222.08,20.0,202.08
6550,20240116,4,1,2,16,2,129.0,38.0,258.0,1.29,256.71,76.0,180.71
6551,20241120,9,3,2,3,3,149.0,12.0,447.0,23.24,423.76,36.0,387.76
6552,20240323,7,1,1,16,3,99.0,8.0,297.0,2.67,294.33,24.0,270.33
6553,20241219,4,1,3,16,32,129.0,38.0,4128.0,714.14,3413.86,1216.0,2197.86
6554,20250223,4,1,1,21,4,129.0,38.0,516.0,25.28,490.72,152.0,338.72
6555,20250828,4,2,1,17,3,129.0,38.0,387.0,20.9,366.1,114.0,252.1
6556,20251205,3,4,1,14,3,599.0,280.0,1797.0,39.53,1757.47,840.0,917.47
6557,20251010,1,4,2,14,2,1199.0,620.0,2398.0,115.1,2282.9,1240.0,1042.9
6558,20240520,2,1,2,41,3,1899.0,980.0,5697.0,222.18,5474.82,2940.0,2534.82
6559,20240813,5,2,1,57,3,329.0,110.0,987.0,41.45,945.55,330.0,615.55
6560,20250112,7,1,1,26,1,99.0,8.0,99.0,4.65,94.35,8.0,86.35
6561,20240606,5,1,2,21,2,329.0,110.0,658.0,18.42,639.58,220.0,419.58
6562,20240207,7,1,1,41,3,99.0,8.0,297.0,12.77,284.23,24.0,260.23
6563,20240911,5,1,1,36,1,329.0,110.0,329.0,0.0,329.0,110.0,219.0
6564,20241124,6,2,2,22,3,49.0,14.0,147.0,6.76,140.24,42.0,98.24
6565,20241001,7,2,3,37,15,99.0,8.0,1485.0,242.06,1242.94,120.0,1122.94
6566,20240516,2,3,2,33,3,1899.0,980.0,5697.0,216.49,5480.51,2940.0,2540.51
6567,20240813,10,1,3,41,50,89.0,6.0,4450.0,396.05,4053.95,300.0,3753.95
6568,20241218,2,2,2,27,2,1899.0,980.0,3798.0,75.96,3722.04,1960.0,1762.04
6569,20241223,10,2,3,42,36,89.0,6.0,3204.0,304.38,2899.62,216.0,2683.62
6570,20240804,3,2,1,37,2,599.0,280.0,1198.0,45.52,1152.48,560.0,592.48
6571,20250520,2,1,3,36,12,1899.0,980.0,22788.0,1982.56,20805.44,11760.0,9045.44
6572,20250925,9,2,2,17,2,149.0,12.0,298.0,8.64,289.36,24.0,265.36
6573,20241022,4,5,3,10,22,129.0,38.0,2838.0,283.8,2554.2,836.0,1718.2
6574,20250216,7,2,3,7,38,99.0,8.0,3762.0,346.1,3415.9,304.0,3111.9
6575,20250911,8,3,2,28,2,59.0,5.0,118.0,5.19,112.81,10.0,102.81
6576,20251207,4,2,1,12,3,129.0,38.0,387.0,4.64,382.36,114.0,268.36
6577,20251103,10,1,1,1,4,89.0,6.0,356.0,11.04,344.96,24.0,320.96
6578,20240305,10,1,2,21,3,89.0,6.0,267.0,2.94,264.06,18.0,246.06
6579,20240505,5,1,1,1,4,329.0,110.0,1316.0,40.8,1275.2,440.0,835.2
6580,20240423,7,3,2,28,3,99.0,8.0,297.0,16.63,280.37,24.0,256.37
6581,20241108,8,3,2,53,3,59.0,5.0,177.0,7.96,169.04,15.0,154.04
6582,20240702,10,3,2,28,2,89.0,6.0,178.0,10.32,167.68,12.0,155.68
6583,20241204,10,2,3,12,12,89.0,6.0,1068.0,113.21,954.79,72.0,882.79
6584,20251113,7,3,3,58,33,99.0,8.0,3267.0,274.43,2992.57,264.0,2728.57
6585,20240921,7,3,3,28,44,99.0,8.0,4356.0,409.46,3946.54,352.0,3594.54
6586,20251028,10,3,1,33,1,89.0,6.0,89.0,2.4,86.6,6.0,80.6
6587,20240213,4,4,1,24,4,129.0,38.0,516.0,21.16,494.84,152.0,342.84
6588,20250406,2,1,1,16,2,1899.0,980.0,3798.0,208.89,3589.11,1960.0,1629.11
6589,20250108,6,4,2,59,1,49.0,14.0,49.0,2.16,46.84,14.0,32.84
6590,20240417,6,2,2,2,1,49.0,14.0,49.0,0.69,48.31,14.0,34.31
6591,20250122,4,4,2,39,2,129.0,38.0,258.0,10.58,247.42,76.0,171.42
6592,20240406,6,1,2,16,3,49.0,14.0,147.0,6.76,140.24,42.0,98.24
6593,20250911,1,1,1,1,4,1199.0,620.0,4796.0,254.19,4541.81,2480.0,2061.81
6594,20250813,10,1,1,11,1,89.0,6.0,89.0,4.72,84.28,6.0,78.28
6595,20251122,2,2,2,52,3,1899.0,980.0,5697.0,102.55,5594.45,2940.0,2654.45
6596,20241212,5,3,2,38,3,329.0,110.0,987.0,31.58,955.42,330.0,625.42
6597,20250115,7,5,1,55,1,99.0,8.0,99.0,2.57,96.43,8.0,88.43
6598,20251225,8,3,1,23,2,59.0,5.0,118.0,2.12,115.88,10.0,105.88
6599,20240622,6,3,3,48,28,49.0,14.0,1372.0,153.66,1218.34,392.0,826.34
6600,20250424,4,4,3,59,23,129.0,38.0,2967.0,240.33,2726.67,874.0,1852.67
6601,20250507,7,2,1,47,1,99.0,8.0,99.0,0.89,98.11,8.0,90.11
6602,20240826,4,4,1,9,2,129.0,38.0,258.0,5.42,252.58,76.0,176.58
6603,20250601,5,4,3,49,39,329.0,110.0,12831.0,1847.66,10983.34,4290.0,6693.34
6604,20250817,7,3,1,18,4,99.0,8.0,396.0,3.96,392.04,32.0,360.04
6605,20250827,5,4,3,14,36,329.0,110.0,11844.0,2060.86,9783.14,3960.0,5823.14
6606,20251128,4,5,2,40,1,129.0,38.0,129.0,6.97,122.03,38.0,84.03
6607,20240402,7,1,2,16,1,99.0,8.0,99.0,4.55,94.45,8.0,86.45
6608,20240624,10,1,3,41,31,89.0,6.0,2759.0,430.4,2328.6,186.0,2142.6
6609,20240506,8,1,2,36,3,59.0,5.0,177.0,5.13,171.87,15.0,156.87
6610,20251226,3,2,2,27,2,599.0,280.0,1198.0,62.3,1135.7,560.0,575.7
6611,20250601,3,3,3,13,14,599.0,280.0,8386.0,1224.36,7161.64,3920.0,3241.64
6612,20250401,3,2,1,27,3,599.0,280.0,1797.0,8.98,1788.02,840.0,948.02
6613,20251126,4,4,1,24,3,129.0,38.0,387.0,5.03,381.97,114.0,267.97
